seed,epoch,train_mse,train_mae_eV,val_mae_eV
0,1,0.23289188962578775,0.4527034250981402,0.3165745825767517
0,2,0.08715029887855053,0.28411516494691513,0.2778751004219055
0,3,0.07296721969731151,0.25222940519533465,0.2588777141571045
0,4,0.05508731678761542,0.22396609760331065,0.22597734456062316
0,5,0.04737328002974391,0.21107976480008153,0.22013671374320984
0,6,0.04838710914924741,0.20345213927006622,0.2199782296180725
0,7,0.03827765900362283,0.18668044055449037,0.1914048300743103
0,8,0.036551663864217696,0.1788641615773263,0.21769957098960876
0,9,0.03355821577403694,0.173209814419013,0.18785890493392945
0,10,0.029119889719597995,0.16561187374736297,0.20643116793632507
0,11,0.03921359649300575,0.1724825189037647,0.19814180688858032
0,12,0.025868252137862147,0.15365261430205088,0.18108040022850036
0,13,0.022890430824551732,0.14655972621128166,0.1819236828327179
0,14,0.0236010740339756,0.14987092568185142,0.22738750233650207
0,15,0.021180804431717843,0.14306548838530117,0.17527050609588624
0,16,0.0206387237531133,0.13876912822113938,0.1764435146331787
0,17,0.017844981912430377,0.1307899197703021,0.1725395761013031
0,18,0.01742220253162086,0.130348262972022,0.17466396775245666
0,19,0.016047431676555424,0.12475065819108995,0.17872630743980408
0,20,0.016608493403624743,0.12634861427882754,0.16647323961257934
0,21,0.016919347360450775,0.12135533447006266,0.17253966636657714
0,22,0.013392951232008636,0.11328232570010785,0.18092708649635314
0,23,0.012520013414463028,0.11023783087516026,0.1653664300441742
0,24,0.013021954819792882,0.11116014388149155,0.16341437392234803
0,25,0.011770703516621142,0.10664336384914555,0.16358090462684632
0,26,0.011404017508495599,0.10247366857527543,0.16239885988235472
0,27,0.010316880467813462,0.09782231866654255,0.1612903872013092
0,28,0.009563919457420706,0.09594866511689072,0.16207279896736146
0,29,0.009646448175120167,0.0963168790952617,0.15769263100624084
0,30,0.009236537703033537,0.09326772613556628,0.16084930987358093
0,31,0.008963525166455657,0.09068717213028153,0.15816643829345703
0,32,0.008468033775594085,0.08832483841827021,0.15806182165145874
0,33,0.007701124916085974,0.08589104477669247,0.1590242974758148
0,34,0.007283026876160875,0.08252467415603555,0.176326073884964
0,35,0.007019807158410549,0.08219362422759807,0.15475337715148926
0,36,0.0065324257832951845,0.07990999926255093,0.16017794523239134
0,37,0.007175777285266667,0.08209568108187647,0.17186264004707336
0,38,0.00648907607709989,0.07836322512573948,0.15984950284957886
0,39,0.005900895294384099,0.07603969377342822,0.166218829202652
0,40,0.005577061985200271,0.07414002459316113,0.1588153835296631
0,41,0.005657921001780778,0.07385887162039907,0.15886759223937988
0,42,0.0051046191233210265,0.070772877359823,0.16071143169403077
0,43,0.00542701606422197,0.07115940523995452,0.15471305356025697
0,44,0.005021705184294842,0.06818285398785075,0.15411794152259828
0,45,0.00481073428390082,0.06755417947790468,0.15282304472923278
0,46,0.0045332998167374175,0.06581390113548737,0.15307708487510682
0,47,0.004399357586400583,0.06414148141359738,0.150967089509964
0,48,0.004105234027188271,0.06281987767740682,0.1524485939025879
0,49,0.0037205458237149287,0.05974826915247833,0.14966165680885316
0,50,0.003925345835660119,0.06114968637399977,0.15040535526275634
0,51,0.0036112201003357766,0.05874443754510589,0.14963782749176024
0,52,0.003342293921811506,0.0565840403063525,0.1511481095314026
0,53,0.0033339054867392408,0.05636099147385577,0.1511612144947052
0,54,0.003090396671765484,0.05458914564771204,0.15006795449256896
0,55,0.003073125041468302,0.05341697400838271,0.14995191097259522
0,56,0.0027073147829505613,0.05096988684590411,0.14799319224357604
0,57,0.0028357253693393433,0.05124853954098705,0.14949978647232057
0,58,0.002479883765161503,0.048790395651778104,0.14969985013008116
0,59,0.002468220947764348,0.04819407852017581,0.1489062180519104
0,60,0.002393134623253718,0.0472824775469165,0.1489042356967926
0,61,0.002467738929623738,0.047018691779949856,0.15105616335868835
0,62,0.0022110082123545,0.045655955365178594,0.14708530430793762
0,63,0.0020142285477602853,0.04310244067266993,0.14691359448432922
0,64,0.0019441770219127648,0.04267812033036974,0.14918438897132874
0,65,0.0018719024591497145,0.042352476444528685,0.14659232249259949
0,66,0.001891153093194589,0.04175948486570842,0.14815874772071838
0,67,0.0017432788974605501,0.040590821046818326,0.14787098302841187
0,68,0.0016020311261876487,0.03890870161732984,0.14775473594665528
0,69,0.0016154412683390548,0.03832590474886355,0.14743724584579468
0,70,0.0015492608539178037,0.037683964294877685,0.14676332693099975
0,71,0.0014308358163165394,0.03629692610911895,0.1460382306575775
0,72,0.0013620610081125052,0.03523134022894948,0.1453448486328125
0,73,0.0013050344656861852,0.03465308180291151,0.1458899106025696
0,74,0.0012625346388260368,0.0338040029160972,0.1455897357940674
0,75,0.0011559067952010083,0.032586482684348814,0.1453856167793274
0,76,0.0011603343325463356,0.032578614008104086,0.14493210854530333
0,77,0.001061588545984705,0.03131113055354018,0.14508059692382813
0,78,0.0010966301935259252,0.031090505965648572,0.14549565753936766
0,79,0.0010275468572566752,0.03011895968233011,0.14556347894668578
0,80,0.0009732790986308828,0.02931863456201372,0.14518985285758973
0,81,0.0008801565655798185,0.02796448845254475,0.14500243864059448
0,82,0.0009021996653347742,0.028084134093779384,0.14489058146476747
0,83,0.0008959686647925991,0.027610651171319847,0.14565979638099671
0,84,0.0008668090258579468,0.027322105399916728,0.14505219025611876
0,85,0.000835099725733744,0.02673675358706303,0.14510541915893554
0,86,0.0007918533302377909,0.025999244860161773,0.1452856252193451
0,87,0.0007663474116037833,0.02584135061105457,0.14519925146102905
0,88,0.0007703134346404112,0.02554546677661331,0.14500373539924621
0,89,0.00073887829783489,0.024762073071665922,0.14521812529563904
0,90,0.0007043555906508118,0.02441454394039215,0.14514298315048219
0,91,0.0006933291642839322,0.02415575013405873,0.14515130195617676
0,92,0.0006855453681651852,0.024122004808116635,0.14508373684883116
0,93,0.0006894608807459008,0.023929503601075545,0.14498532004356385
0,94,0.0006604421395139071,0.023497567356486358,0.14505941872596742
0,95,0.0006493585552234436,0.02344048876138792,0.14491860103607176
0,96,0.0006659873611701187,0.023346507229889013,0.1449615406036377
0,97,0.0006257228384900373,0.022800202593122723,0.14499520587921141
0,98,0.000644589247062686,0.023180846497143102,0.14492472648620605
0,99,0.0006461992917698808,0.022835612570815417,0.1449084141254425
0,100,0.0006249229423963698,0.02297362890342405,0.144891410112381
1,1,0.21791964924484492,0.441656405019968,0.3366276458263397
1,2,0.08859208927676082,0.2872706274510076,0.26047398319244386
1,3,0.07145018355846405,0.2559397991589804,0.2302811198234558
1,4,0.05805745320338756,0.23059828609065805,0.24135050549507142
1,5,0.05992646806649864,0.21641184260989935,0.22437762565612793
1,6,0.04493304834626615,0.20121603801047583,0.2507166928768158
1,7,0.056925144763663414,0.19640000925539358,0.2071524938583374
1,8,0.03371938089430332,0.17653578204749362,0.18441276984214783
1,9,0.03241989901959896,0.17577396861516845,0.21375359420776366
1,10,0.035050561368465426,0.17348487199892246,0.19383258714675902
1,11,0.030018559029884637,0.16812598687261143,0.1862353283882141
1,12,0.027125927672348917,0.16221892417741116,0.1962156758785248
1,13,0.02904545529652387,0.1643978298640324,0.18544110193252564
1,14,0.024729001880809665,0.1531986104137095,0.1778263957977295
1,15,0.024903457473032176,0.15182745174143963,0.18762263231277465
1,16,0.02383792906049639,0.14397827992824425,0.22412933707237243
1,17,0.021623037595488132,0.141991010805739,0.18983523659706117
1,18,0.019365022073313594,0.13500590800724355,0.17428084669113159
1,19,0.017061441434081642,0.12866076052690117,0.18281185913085937
1,20,0.017700722468458115,0.12641093787269025,0.17282655310630798
1,21,0.015450758267287165,0.12272978886991258,0.16751504220962524
1,22,0.014413275809027255,0.11909453904365347,0.17232060256004333
1,23,0.016226000996306538,0.12236544092039173,0.16827584652900696
1,24,0.013809058143850417,0.11480670423092823,0.202836283826828
1,25,0.013289696760289372,0.1124889988297625,0.16702565360069274
1,26,0.013536146467551588,0.11013731291631247,0.16598081097602843
1,27,0.011099163011042402,0.10378464721582636,0.1672631269454956
1,28,0.01019069034717977,0.1003517280665469,0.1637156964302063
1,29,0.010968644932936877,0.10202829652382535,0.16473595819473266
1,30,0.009471643250342459,0.09584596452076038,0.16212064905166626
1,31,0.0098568178223446,0.09728421273557421,0.16196407532691956
1,32,0.008792543925158679,0.0921282910488181,0.15406263813972473
1,33,0.008842943669483065,0.09094571255020963,0.16686740651130677
1,34,0.008047961441008375,0.08842031015934324,0.15863305687904358
1,35,0.008062091307714582,0.08727963127633853,0.16605279679298401
1,36,0.007440902497153729,0.0827150085544562,0.15933012719154357
1,37,0.007346995808696374,0.08187475590144797,0.15418963050842285
1,38,0.006174132851557806,0.07781430579250286,0.15791391196250915
1,39,0.006329478572192602,0.07833516673771582,0.1649791476726532
1,40,0.006264531882898882,0.07770493252726156,0.1556091911315918
1,41,0.006543967813346535,0.07774701161102453,0.159130433511734
1,42,0.005244364546984434,0.07117266893470313,0.15450648708343506
1,43,0.00497033109148033,0.06957452338765827,0.15570321555137634
1,44,0.005287312658014708,0.07111286829008232,0.15673662695884705
1,45,0.005052793823950924,0.06758557423754438,0.15255588479042054
1,46,0.004519797299406491,0.06580449962004152,0.160773029088974
1,47,0.004310681908275001,0.06499236104663238,0.15707195043563843
1,48,0.004224137237132527,0.06354456262083556,0.15393788361549376
1,49,0.004497473524953239,0.06474992191013589,0.15493936982154846
1,50,0.004170547838509083,0.06187592989946788,0.15311432275772094
1,51,0.0036675849708262833,0.05819468071723307,0.17119604983329773
1,52,0.003617545111034997,0.0584812283597496,0.1532660789012909
1,53,0.0034456060978583993,0.057263357287990764,0.15162123098373412
1,54,0.003265965782571584,0.05573890308234854,0.15101917457580566
1,55,0.0032834144355962055,0.05508423646859376,0.15206164784431458
1,56,0.0029083640454919076,0.052398861135292886,0.15148845052719115
1,57,0.0027874305439414457,0.051486146799008335,0.15312925572395325
1,58,0.002660147315519862,0.049853892618456935,0.15273113074302674
1,59,0.0026372494477778672,0.049458951905613446,0.15274265565872192
1,60,0.002432404525228776,0.0477970300599479,0.15232685871124269
1,61,0.00238884310151916,0.04735082648441356,0.1529955280303955
1,62,0.0021455954467644914,0.04513800981302753,0.15104491534233094
1,63,0.002017460745398421,0.04390347662506611,0.15212751178741454
1,64,0.0019686990624060855,0.043146471076876275,0.15003828654289245
1,65,0.001942551069939509,0.04292729969643596,0.15182786655426025
1,66,0.001787243890564423,0.041045602501912866,0.14971297516822815
1,67,0.001677048675052356,0.03981362776436328,0.15074131078720093
1,68,0.0016529328689561225,0.03929418799867172,0.15099073257446288
1,69,0.0015764410440227948,0.03878571117082506,0.14911431007385254
1,70,0.0015701710173510947,0.03798921944040474,0.1512168177127838
1,71,0.0014359854255395475,0.03632910959216713,0.15075782461166382
1,72,0.0014532212135498412,0.03600843333289763,0.14946571941375733
1,73,0.0013094958448375109,0.03466232377927915,0.15015968818664552
1,74,0.0012166941342235077,0.03334840896419233,0.14955899438858034
1,75,0.0011368628535652534,0.032416015390719734,0.14912098016738892
1,76,0.0010803565056237859,0.03142944326215906,0.14993046145439148
1,77,0.0010574221411254257,0.031064345091830287,0.1502525068283081
1,78,0.0009940574339125305,0.03024474097749416,0.14993004655838013
1,79,0.001015105074417079,0.030082797642679647,0.14969642305374145
1,80,0.000979983959713718,0.029479547563721495,0.1491718337059021
1,81,0.0009303738125658129,0.028838440093911087,0.1492272280216217
1,82,0.0009644515393127222,0.02861460583877179,0.14924737429618837
1,83,0.0008615295007883105,0.027590223822925232,0.14903544101715088
1,84,0.0008492460943147307,0.027084391369458886,0.14920378184318542
1,85,0.0007839089963177685,0.02586784395804765,0.1488875340938568
1,86,0.000730574106547283,0.025338434836841766,0.14906867179870606
1,87,0.0007975777129817288,0.02565023378191922,0.1493377890586853
1,88,0.0007360269416065421,0.02508587020297115,0.14875848660469054
1,89,0.0007167620455089491,0.024496218891877555,0.14910388331413268
1,90,0.0006887878289970104,0.024427089770106172,0.1489404595851898
1,91,0.000696013876053621,0.02440555808958566,0.14881546196937562
1,92,0.0007360864702139224,0.024710362910768256,0.1487989414215088
1,93,0.0006567933034704765,0.023669530791755548,0.14895592970848084
1,94,0.000644045477733016,0.023340863959768518,0.14887596306800843
1,95,0.0006458146822988055,0.0232994610464797,0.14905249128341674
1,96,0.0006375265070964815,0.023057474249852203,0.14890442476272583
1,97,0.0006233213690575212,0.022763185559122583,0.14890584959983827
1,98,0.0006712399635085603,0.023406564928485644,0.14891425428390503
1,99,0.0006378989104894572,0.022991116099924012,0.14892846293449402
1,100,0.0006127385433559539,0.022634492963713334,0.14888977947235107
2,1,0.22899560867249966,0.4535172394134363,0.33288309173583985
2,2,0.09924832680150866,0.3012380897908057,0.2615041252613068
2,3,0.07224531322065741,0.26056351958445323,0.2581085121631622
2,4,0.08023366462439299,0.24370903680065217,0.2353870617389679
2,5,0.051128669792041184,0.21590372044500292,0.2438059389591217
2,6,0.042941762233152984,0.2024020442577983,0.2190496660232544
2,7,0.07094984902646392,0.19575915348145656,0.21020007700920104
2,8,0.03765596536807716,0.1861971565357555,0.19811808819770813
2,9,0.03328984107580036,0.17756846756501124,0.21423809447288514
2,10,0.031181762209534645,0.17128390159633364,0.22357396121025086
2,11,0.02782276975568384,0.1627719762596291,0.20501319346427918
2,12,0.027264662194252016,0.1575890161428986,0.18524219799041747
2,13,0.024753942102752627,0.15382704499546163,0.1976587410926819
2,14,0.022696827965043485,0.1488091372917694,0.19621026048660278
2,15,0.023226787076331676,0.14650325231963499,0.19398937940597535
2,16,0.02081074676197022,0.14047621890978462,0.20850612545013428
2,17,0.018357229101005942,0.13413672795109022,0.17830919890403749
2,18,0.017358744167443364,0.12970523653231508,0.18032406740188597
2,19,0.017038205153588205,0.12688982563232756,0.18003516530990601
2,20,0.014895521004125476,0.12061149055182686,0.17661542716026307
2,21,0.01552548145968467,0.1220662621394931,0.17527112865447997
2,22,0.014467815362522379,0.11626992634380102,0.17123511452674867
2,23,0.015125888300593943,0.11599511966011204,0.16889333443641663
2,24,0.011668326499080285,0.10570963812940636,0.18296044087409974
2,25,0.012188961277529596,0.10803164408218725,0.16446736521720887
2,26,0.011184242476522922,0.10380723216899278,0.16838082408905028
2,27,0.010236677891248836,0.0997784646006722,0.1650471642971039
2,28,0.010023157571814954,0.09936320401839706,0.1624305862903595
2,29,0.009706019225902855,0.09676836841670067,0.16143935537338258
2,30,0.009080743979103863,0.09335217517910932,0.1596256494998932
2,31,0.008414512340305373,0.09072361681090163,0.16055794286727906
2,32,0.008573530828068034,0.09027471388924173,0.1624176577091217
2,33,0.007550291064940393,0.08554194540022964,0.15650251288414002
2,34,0.0077132018557284025,0.08512884501363983,0.15892082839012145
2,35,0.006441536702518351,0.07950693078115588,0.15891923456192017
2,36,0.007080146882077679,0.08263253302778385,0.16338924102783203
2,37,0.0077910389842931185,0.08286950217130423,0.1534934829235077
2,38,0.006515858611837029,0.07543258429851071,0.16260212559700013
2,39,0.005931287837517448,0.07578223796417921,0.1566731548309326
2,40,0.005147213518805802,0.07103674752414796,0.1604817157268524
2,41,0.006721309637464583,0.07609999500649678,0.15589976806640626
2,42,0.005464374696975574,0.07164700238809,0.1541260724544525
2,43,0.005155848968401551,0.06944097133311167,0.15765348415374755
2,44,0.004687764766765758,0.0672008118333794,0.1569970911026001
2,45,0.0049522313835099335,0.06780616441707754,0.15720706701278686
2,46,0.004920237546321005,0.06736657191124464,0.1516516638278961
2,47,0.004227429316751659,0.06354810028453192,0.15208237280845643
2,48,0.0040569777485914525,0.0624642986289988,0.1557330002784729
2,49,0.0039464101102901624,0.06142597680874681,0.15250390205383302
2,50,0.004129196869931183,0.061923726866720624,0.14957291235923767
